-1.040083914995193481e-01,-3.926362097263336182e-01,-5.888968706130981445e-01,-7.751725316047668457e-01,-8.751629590988159180e-01,-9.846992492675781250e-01,-1.000000715255737305e+00,-1.129225134849548340e+00,-1.140453815460205078e+00,-1.209592819213867188e+00
-1.142133176326751709e-01,-4.202270507812500000e-01,-6.280108094215393066e-01,-8.216676115989685059e-01,-9.260962009429931641e-01,-1.037820577621459961e+00,-1.054937005043029785e+00,-1.183406829833984375e+00,-1.195163488388061523e+00,-1.262915611267089844e+00
-1.321402639150619507e-01,-4.677796661853790283e-01,-6.939878463745117188e-01,-8.979550004005432129e-01,-1.007913589477539062e+00,-1.121517419815063477e+00,-1.140187859535217285e+00,-1.265764832496643066e+00,-1.277616620063781738e+00,-1.342614531517028809e+00
-4.766768217086791992e-02,-2.341269403696060181e-01,-3.540176451206207275e-01,-4.818827211856842041e-01,-5.414333343505859375e-01,-6.212443113327026367e-01,-6.154336929321289062e-01,-7.329198718070983887e-01,-7.346943616867065430e-01,-8.047426939010620117e-01
-6.511054188013076782e-02,-2.841997146606445312e-01,-4.298100769519805908e-01,-5.788315534591674805e-01,-6.535869240760803223e-01,-7.456902861595153809e-01,-7.480627894401550293e-01,-8.725782036781311035e-01,-8.783098459243774414e-01,-9.496685266494750977e-01
